timestamp,alpha0,beta0,gamma0,delta0,theta0,alpha1,beta1,gamma1,delta1,theta1,alpha2,beta2,gamma2,delta2,theta2,alpha3,beta3,gamma3,delta3,theta3,concentration
1542211299,14.578354287114408,5.850883397525789,2.221387121214955,17.446944767042755,21.649913432142096,5.5990249709287,1.770719512208041,0.6300581212134236,5.299538771703387,3.1055049008314626,6.806328210242484,2.3571936658091874,2.174172131415801,8.715057354258715,8.876183385922253,8.270739953901218,5.480021622335474,5.975957693563834,22.661094701508652,28.86998648525782,1
1542211300,8.868219674404346,2.5535309619256665,1.2052560272334203,8.763657731340079,13.94463243098615,6.362001801326552,1.5944664229184766,0.8826795091015625,3.5737336890130678,7.170438831788981,3.119338411694488,1.6366078948005982,1.9449043892549018,1.770327040227053,5.526834501443576,7.071260691201324,2.648451426250185,6.249054951829883,10.775831855012727,16.719566273529736,1
1542211300,1.8472738629926608,1.6613380980953094,1.1881456440027847,5.656513304189451,9.151127514145646,2.877748726464759,2.003847766766463,0.9535672526866037,1.240796883665348,4.958423113100022,3.841008918723668,1.9410695088214862,1.9315920651815313,8.56508364864752,6.5391354120642315,6.696136084313846,3.56155669893812,6.350278905527316,5.6599757036797405,8.177483179652743,1
1542211301,5.927449880773824,1.6284322551904786,1.2361204096271805,4.769488389147005,3.6152312547015084,2.8937489298012316,1.248486572784126,1.0942094141722796,3.4526936732616105,3.930785260809155,6.955083304214651,2.0208673342081895,1.8461628299626092,6.148345104315593,7.0416805853406945,5.9672039059806465,3.2197116313865,6.397498910106795,9.435707785084041,11.623502886709453,1
1542211301,6.483407708180576,2.7774797469953785,1.5576144235835097,7.325025564450595,7.057234924990694,2.311582929144859,1.3360760562901568,0.6116220220541547,4.368680720400262,4.783401048843658,6.791432775010289,2.8851732303070374,2.252016721146382,4.879105056177085,1.4736198039276442,10.418396406386465,3.7589003237518708,6.659430237379706,11.02748672110894,6.658260978802073,1
1542211302,7.704911178259482,2.8173210490588056,1.5031740957657482,9.951209977787482,9.31645858651771,4.42770554603035,1.3355727982369643,0.6043794758373167,3.1663276938624048,4.128890999600982,4.885766836096432,2.27810741845372,2.2309656249072662,9.037663122770484,7.174883073214743,5.410844707670326,3.7327926231147535,6.2015225650749874,4.9626899146294114,11.915964438226993,1
1542211302,3.947545868160605,1.8741112669514968,1.1731875478860514,5.385682430437618,6.908496880140548,4.814089700224991,1.7620033858927706,0.9140484136694308,5.930342992030624,5.695127612501645,3.646334967478077,1.598406600634294,1.809165665103068,2.988339998125978,4.258088122187864,2.325535388974614,3.404630075699345,6.167913330740233,4.306347982216393,7.872045156632218,1
1542211303,3.6488418994014684,2.0896889577817133,1.4005747228703442,4.161195427622754,3.5837265796558087,2.97133789246817,2.2122019105095183,0.7812864204670894,4.864381664574099,7.069888799511588,4.842010367272759,2.367717664556087,2.5114224942731838,5.692958443912358,6.888731362360396,3.9508069367024548,2.547888714020397,6.076112137643635,9.153664490462246,8.688795069141333,1
1542211303,2.996450929215675,1.8952762067442994,1.0436186267376295,7.422070617111556,4.886897880192381,1.411654595449231,1.4255430659733426,0.6355940147071949,1.6000323042401472,2.5421293285630684,3.544311166304,2.3107860692059696,2.0069875492052622,5.446135754202217,5.917566416601265,3.991177511460282,3.5104191721897866,6.126057117764806,10.011366777034006,11.509489814217723,1
1542211304,4.528076128384009,2.735903726939496,1.1231310760763358,4.192308507716392,3.172470890889654,1.791672978140851,1.3123130131530674,0.6371520271111784,1.4482055952383939,2.0521274484896903,4.439583785286309,1.5594540261092014,2.2058428562438572,3.648553676563654,4.4467942819855795,3.590843865468198,2.6102111227755027,5.770722349459212,9.126900139640737,8.869221326510381,1
1542211304,5.36240360182871,2.0469886338331342,1.2973748985533564,6.338936317695185,3.7513242990570186,0.7364614291203448,1.1992032435860909,0.5833263576200586,0.7988076906301093,0.36914949981845546,1.9798208213040922,1.5685837456643368,1.830607439766522,5.898374540101674,2.2008085467379046,6.916768636246698,3.1177957024565575,6.247165022987928,4.640095100720313,7.60703319140585,1
1542211305,5.793260988069527,1.9968412868627314,1.3559955488528883,5.791569953161339,4.928944266528324,1.7049417996707845,1.150540006643877,0.423304949761692,1.411969008490863,1.2717750202226905,2.3427468766559687,1.5297337790764678,1.7182093135922736,3.609484805610255,3.919936515803915,4.092021704210937,3.1285668699191893,6.284676280394827,9.507788765072355,10.372387979625373,1
1542211305,6.357003759128237,2.1851005292608736,1.344187525731482,4.456865511079758,5.490010686939069,1.2084027553433163,1.7134318645257847,0.6200094529793393,1.368195656897206,1.3111258735920825,2.89934306473196,2.010903504652955,2.1017961464416635,5.649307423312063,2.9691528303663564,3.4363291871630284,2.6670789768683685,5.7897304467913004,9.028209808442867,8.029703611530554,1
1542211306,2.0102930809525783,0.870465142682654,1.1336589188858919,3.5269625280770827,2.3419859728991748,3.46550610108716,1.2699636130981995,0.5550129766644301,4.619482467041661,4.593754126733149,1.5760821062078458,1.5787452414005672,1.7888265339408675,1.7460011881932611,1.5192217310409206,4.186961997215175,3.3993651290618447,5.926777204332367,4.1769336416775165,10.513177672319133,1
1542211306,3.9923351133963436,1.6669599714803562,1.3753330900923326,7.648256408074564,5.205298856531759,0.9065598060436861,1.1624379899618553,0.6265752013791701,1.184004364696862,1.3107684423373858,5.71642585993182,2.022247947857002,2.135099080559022,2.8063512030684037,3.5417872224498357,5.146039519636774,2.6641360963691634,6.29208804651216,7.910123423490127,8.172740572296535,1
1542211307,2.593352866132063,2.4117660801073355,1.2785083893561895,4.5304595980547155,3.9192543842080885,4.175978005025272,1.4389916955023263,0.7751290460645495,4.956084078526579,4.768247664804824,5.97503720947837,1.762246493922072,2.24480387293604,3.4595204370036248,4.588342372216607,6.138754117694372,3.264500209949697,5.797172288103885,8.501962367575564,7.6875629607009275,1
1542211307,4.151276373992771,1.7690001168473524,1.3006323961178095,8.700795656093229,4.8840372304118045,3.6367912260206254,1.4665003755535155,0.6510252886916142,5.052293670113926,5.217928625232226,2.350123798261112,1.4485329172942705,2.1220483257215035,5.9338279118395825,5.646597926658817,5.212164396622512,2.2619523279349036,6.3392949729232875,9.792861654490453,9.542814396452876,1
1542211308,2.343601687632766,1.4975367684817982,1.0645080064196024,7.080645268634369,3.7501598751100182,4.653293756977145,1.1087655802959968,0.6892396468361917,2.93864977361652,4.212893141722331,3.121258418100273,1.3757147202156297,1.9005325839203333,3.7869208953661575,3.011495805429529,7.531880387771348,3.633683547541822,5.85153199789312,5.918724100247992,8.827336600965928,1
1542211308,5.3504178660831245,2.0361208748424757,1.2377290355502104,5.626941425522791,6.581540476016396,4.019185966845146,1.3445122381503731,0.6122801254705924,5.494923708722048,4.523854799084851,3.109769806104356,1.3373948213363556,2.243662062418541,10.699055802044326,11.25785359085382,5.528677353652719,3.5835448922884563,6.471293727843528,8.961360294734595,5.790619677317577,1
1542211309,3.392027894421807,1.0224296731774565,1.0434620919689246,2.971866764730997,4.2547031567998985,3.7212361332816837,1.3617120853748894,0.6791471252472722,5.376298995477359,4.794339639767656,2.641884752099676,1.8433734664847323,1.7030805273845429,6.106749721797134,3.4821530775863154,6.9886013756664065,2.21257756272304,6.1617434002706215,4.654927844193142,6.394379728379054,1
1542211309,2.763724335819584,1.4936449462495784,1.1865452843562847,3.4501982459908853,2.9079379452192433,0.645694970187853,1.176624970554031,0.5669170882821722,1.3182033996155598,0.9480025408376682,2.520990623802476,1.6558260933092626,1.7914473869112906,3.775933468792004,6.965599264635204,4.1322327717906635,2.8550053589953834,5.989821478227631,5.313409848989589,9.313897399236597,1
1542211310,4.881793091555777,2.108775503341005,1.1545710018156343,4.908967610291865,6.266331903425089,1.3924441364933322,1.576651005037987,0.6265529301880118,1.3452505179226084,2.135111120248329,1.6865213904015766,1.9338560813665273,1.9651259336656781,4.025374161284443,1.3243048653565506,6.4212015858951785,3.150596514980803,6.000101838191896,4.442483858562931,6.0599229212113,1
1542211310,3.9172392595413252,2.8950536071814263,1.2378433090551075,24.67184068340252,15.059848455045753,1.282793776836076,1.2078273261646237,0.6449626966051092,3.9334901407671716,1.9546987759820822,3.1929978581645657,2.112402198589168,2.168104414036189,4.070783014740501,7.005462810958287,3.19718188057902,3.9358781419168745,6.077489495539128,22.58447916230668,25.61340016426295,1
1542211311,2.110600044314199,2.025118299505442,1.2137963227754647,6.378819458431547,6.0992865915497445,2.180145041876914,1.3267126061474823,0.6192599855590203,2.2256068615729077,2.9981066472603946,5.200448477778623,1.741227417637274,2.304387067826469,4.9231657045513755,2.0474298625212444,3.6837916690737926,3.4423459282861497,5.735195034436489,6.281880601187758,8.14515601861385,1
1542211311,3.2732226550760295,1.836941848473353,0.9539021289749356,5.9242299598777635,3.931148253366202,1.596105799269728,1.5310107629876368,0.6439604001543541,2.000002687200467,1.6018317455347637,2.2894175306598425,1.50683364120128,1.825305163100186,3.829060610989512,1.4154975598088113,6.1440967956446455,3.2787659615525553,6.069464778785052,8.868634593326277,8.149629173547856,1
1542211312,2.472651998872111,2.8168072533040354,1.2150390689910544,8.410192301473542,5.263236746820511,2.7941490557372237,1.506115729468641,0.5479869696905785,3.3879626948395667,1.8246467436774303,4.524181235319737,1.7137225364544661,2.0951074275251513,9.217013178570548,7.007394619557838,5.587148331200751,3.615723872188454,5.931651226987082,5.200791088120763,8.009966195299073,1
1542211312,5.094232353950194,2.7892738117352502,1.1712909870818724,7.183465172388127,4.650391494347969,3.146161214979125,1.5066333046650329,0.7649399887854007,5.988852093863041,6.1136673124968635,5.638462345028994,2.042622030012998,2.1909150913607975,4.6168023638843545,4.667810780918413,4.065298433803457,3.6252099084057554,5.693362665605051,10.782168301968143,11.245094166545881,1
1542211313,2.9539569762882683,1.7257979610849457,1.267045361299125,6.044675770744086,3.3952151412738076,1.6405413508111149,0.9050195534100305,0.5443611576474948,1.4411299863527587,1.5952932254600065,9.14178754202876,2.670847205939724,2.4715804726454995,6.029667207602733,6.357463206582404,4.262835029459173,2.5534911004161023,5.837722753541645,7.552039516327392,8.127074753963088,1
1542211313,2.155417544708252,1.795230049870695,1.1197334047301386,6.530923893565086,7.055763827787896,4.287344212456954,1.3930665521069834,0.6836585448934719,3.952522425338558,5.5596355846659105,3.1180803274770335,1.2466656883948841,1.8654366662750506,3.9355754332867057,3.0736501822186115,6.845027709629491,2.8154866869524424,5.988873948813563,5.877849152752132,9.78529410897459,1
1542211314,3.8212644769242794,2.3328033310914553,1.2481448698728534,9.449733176147054,5.554028249846023,3.7075478772561294,1.5415093164751212,0.7377311739036623,5.224046210098687,4.236274913325753,3.399146649720167,1.9641527466226292,1.831275272827939,6.2610050906288315,5.088418432253967,5.800317971012647,3.5925680287838793,6.8318799118237665,10.47597456396635,11.041797046664097,1
1542211314,3.020551157479828,2.1321570211624707,0.9167488586845327,12.167731640423447,9.130205779763854,0.9214346230189054,1.1759813186076933,0.4824654863208567,1.3040616409145764,1.5132717378158285,1.904928505314496,1.6119085805156657,1.6377296799095198,3.172893553623825,3.292423575340022,5.867304780072192,3.0308248002166103,6.076421142712175,7.029430901434739,9.874052662095169,1
1542211315,6.489536909004392,1.6244876708812297,1.0039608115799228,15.793222297154138,6.8109546608567015,3.241758442153292,1.2175041709111545,0.576595154462604,5.945772645208339,5.938905503183943,4.01088492059845,2.294837348547949,1.9502022590901191,10.76117916717105,4.72123225380316,5.16599482830037,3.330589586627896,6.465210668600016,5.38107598198571,7.6580940163632825,1
1542211315,10.07352772673781,4.834409426181057,1.7270441445824638,23.912856932631612,14.663929043520072,4.711232744815821,1.5172246847086721,0.6556847000544526,5.368470169037387,5.568277814178959,5.375469411561564,2.6620976811920687,2.0937779036152167,5.842678211883396,5.149169714079447,6.173698102590059,2.92668920055667,5.844467554753516,8.551623288712232,5.619642265286483,1
1542211316,5.2499687349198725,1.967802189830844,1.419254274109553,11.067236253174952,9.428440241746117,2.0431509290428007,0.915576967116322,0.46885035488246446,2.046651645197099,1.6990272050952049,4.366004273132165,2.3709914529808143,2.068387927464438,6.997352148873788,1.572686194624486,7.3550858913709005,2.7740285505558884,6.280827138365851,3.0282676814452776,5.352753956093876,1
1542211316,4.338943425850942,1.2165476224049887,1.4591062044924865,6.46555152978203,7.129827267412544,1.8220516492863645,1.122578130123966,0.4184972667900188,1.4865519037773436,1.529896144912665,5.4142369549864435,1.9113709616097252,2.1514452230372005,3.1151652229209508,4.050940595145507,5.609892003053303,3.0596024352220934,6.102543791793358,8.744506589182196,8.611699500060425,1
1542211317,5.24000805999028,2.505055493244766,1.7969856045367727,6.1661539349704775,4.270931139123775,3.558081113198352,1.215964893530287,0.7577885706165572,4.417406395037746,2.1895595324253936,4.494397712189925,2.598564003618544,2.5287958676649347,3.1517504644263115,3.591349412965967,5.160209959489104,2.9225241235329493,6.445698633745539,4.3808051897424924,7.33471300132272,1
1542211317,3.292491779869407,1.7881862838759643,1.2996236268589871,7.088619177043086,7.375454674680954,3.5144228770531445,1.3210900184637273,0.5616140367122984,2.9727223167445045,4.164834092949516,1.7221302459692434,1.7073392733427821,1.8328090620296555,4.831475502125002,5.237915401351148,6.863627452980007,2.1451476296421887,5.957103751543771,5.954781376828965,6.923273407028203,1
1542211318,4.674470400205841,1.5931643198184609,1.387217797816721,8.32307673048186,8.665107068475887,3.2516087544083607,1.36041830355994,0.6370279126608374,3.1000035823735663,3.7022879156048307,3.4881784517289063,1.7945041122292145,2.1839791190511675,7.600245602884211,7.115960634533866,5.052199010522441,2.5175021954178343,5.859548759675906,10.419640966853398,8.220846378553855,1
1542211318,5.110277916586766,2.3654930243837695,1.579093806045818,6.292943711942259,4.605164595186936,4.08634559951047,1.0306781886537901,0.44817484797697216,2.751859225116699,3.47873345330637,3.724008764691254,1.40073589198995,1.6895215450005274,5.573037785745867,6.368016525562844,6.775490866231128,3.075136573233239,6.193941921408364,7.331551954987321,10.527535131812193,1
1542211319,6.285712160218445,2.0535282668289683,1.3903820625806054,41.54032861343498,21.300054350912482,2.704922412943833,0.9871012165477797,0.5824271616521584,4.096075134648114,3.4223855107031613,1.6669434647839696,1.8297675489657235,1.6960893270119881,11.812890815827146,10.556114690216248,13.777479268575,4.384922489253871,6.417436711426589,31.29136067427931,16.758821422941867,1
1542211319,4.105570399888099,3.4087370690025143,1.1877429022288661,6.454218076183632,6.784894144856388,2.1906109090264887,2.001012441053468,1.0193752214147047,1.7969021478459744,4.209998011181094,3.1990474850919477,2.2882143553990617,1.583811482383721,7.243982625937626,4.562640864218058,5.553166174525493,4.846921986186963,6.269973846085205,12.262817201743871,11.429282668031828,1
1542211320,7.753934287132623,2.525006611860006,1.4055001914587153,3.796387394115966,2.733142117174172,3.7848678404486376,1.2731156205575347,0.732926735127461,1.9524954838862523,1.6182518637560954,3.604576898261288,2.8038861745603807,2.2116044155209567,13.715236015736323,6.994071764432157,6.379195578247391,3.505297301638622,6.031705172983132,6.139710628905771,9.018754996698505,1
1542211320,4.771049061802927,2.127111781339822,1.3506207376693646,6.186317049687663,6.242980311309097,4.743520984822263,1.8223443687640588,0.8002706650425739,4.476115228588705,4.867641710307154,3.7364583715916972,2.3118703940799743,2.085356084916608,7.045492577939427,8.549029755475189,2.9658722744343877,2.292081918109651,5.594665134479115,7.981763973293244,6.778850941824389,1
1542211321,4.061527379155163,1.515762970094941,1.0321434930766822,9.795674158547834,7.247814922941892,4.335800549543761,1.238955122303988,0.8203354848713718,4.291082124182899,4.300429701367295,2.249127537116934,2.2755068875192896,1.6230736230793399,6.176686356887659,3.5670708384447014,6.082687949775493,2.931600105114811,6.00994710040427,8.14940429401813,9.535158388846634,1
1542211321,3.2295770867315583,1.6891994610123549,1.334279137102036,14.010229899350529,5.384915791334871,8.390976256992884,3.005957843829327,1.3679228527906417,11.662077540537558,16.035139744882706,4.895659223536065,2.094875099370079,2.2315468536305936,4.0928183932169695,2.936044351163932,4.863938610281447,3.4434074687767833,5.937798888716144,13.548203306718504,10.601717716289905,1
1542211322,3.0365354353313934,1.5985825020089008,1.3552605301725116,6.4579958826042105,6.243166344311867,1.3716950680098898,1.379810411556467,0.6660913099339419,7.045605912276398,2.5678384228520357,7.4300898581570785,2.3799590907938435,2.094757383890341,17.084151289407302,11.745961721470588,3.5968467973975273,2.2844637286410854,5.437386647381208,5.080421933783903,5.430664196216898,1
1542211322,4.416365251911461,2.2335646047209465,1.2917700853256902,4.288010784437917,5.217379432275867,6.974293106783403,2.7196624464993886,1.2380084103905844,16.484132521125325,14.429842455308803,14.55467524322763,4.551769052463581,2.8362513066554147,21.06050343253714,9.127078663564177,6.609820488345377,2.848652891331527,5.801874168947755,10.904057576768999,5.226786615047406,1
1542211323,11.589762377095875,2.495330211329619,1.2995597431493149,10.51845240166032,9.93946897974806,4.851993474777171,1.8966866048464424,0.8762314742937826,2.8494595412133323,2.811156077038612,8.73994437449929,4.0737337145763926,2.7269400829851578,9.897581275026155,14.989768796104844,11.131787011695216,3.040217965876861,5.74191436303219,5.7144330158423315,7.8312631476456005,1
